student_id,student_level,international_status,program_category,semester_stage,semester,program_total_credits,credits,part_time_enrollment,scholarships,financial_aid,area_of_interest,research,academic_advisor,date_of_birth,age,SSN,nationality,place_of_birth,on_campus_work
SSCD_701,Undergraduate,Domestic,Engineering,Spring,7,120,9,,"Veteran, Alumni, In-State, General",Work Study,Robotics,Dr. Rohan Mehta,Taylor Johnson,2007-06-11,18,,American,Texas,No
SSCD_975,Undergraduate,Domestic,Business,Fall,2,120,9,,"In-State, General",In-State Grant,"FinTech, Marketing Analytics, Entrepreneurship","Dr. Natalie Cooper, Dr. Andrew Patel, Dr. Isabella Rossi",Morgan Ellis,2007-02-24,18,,American,Texas,No
SSCD_092,Undergraduate,Domestic,Engineering,Fall,4,120,9,,General,,Biomedical Engineering,Dr. Fatima Ali,Casey Alvarez,2008-03-30,17,,American,California,Yes
SSCD_980,Undergraduate,Domestic,Business,Fall,5,120,9,,"In-State, General","Pell Grant, In-State Grant",Financial Risk,Dr. Chloe Martin,Morgan Ellis,2008-07-01,17,,American,Texas,No
SSCD_900,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,Human-Computer Interaction,Dr. Priya Nandakumar,Dr. Nisha Verma,2000-05-05,25,349-65-7560,Chinese,Guangzhou,Yes
SSCD_329,Undergraduate,International,Engineering,Fall,3,120,12,No,"Athlete, General",Not Eligible,"Embedded Systems, Robotics","Dr. Miguel Santos, Dr. Rohan Mehta",Casey Alvarez,2005-03-10,20,,French,Marseille,Yes
SSCD_179,Graduate,International,Business,Spring,1,33,9,No,"Alumni, General",Not Eligible,"Entrepreneurship, Corporate Strategy","Dr. Isabella Rossi, Dr. Samuel Reed",Dr. Rakesh Iyer,2000-01-03,26,238-59-8432,Indian,Hyderabad,Yes
SSCD_635,Undergraduate,Domestic,Data Science,Spring,1,120,12,,"In-State, General",,"Predictive Modeling, Big Data Analytics","Dr. Aisha Rahman, Dr. Jacob Stein",Samantha Reed,2008-11-28,17,,American,Texas,No
SSCD_695,Graduate,International,Data Science,Spring,4,36,12,No,General,Not Eligible,"Predictive Modeling, Healthcare Analytics, Financial Analytics","Dr. Aisha Rahman, Dr. Elena Petrova, Dr. Omar Hassan",Dr. Marcus Lin,2003-08-19,22,602-66-2204,Indian,Hyderabad,Yes
SSCD_469,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,"Human-Computer Interaction, Machine Learning, Cybersecurity","Dr. Priya Nandakumar, Dr. Ethan Park, Dr. Sofia Alvarez",Dr. Nisha Verma,1999-08-11,26,507-45-4109,Indian,Delhi,Yes
SSCD_376,Undergraduate,International,Engineering,Spring,2,120,12,No,General,Not Eligible,Renewable Energy,Dr. Hannah Fischer,Casey Alvarez,2006-08-05,19,797-82-6295,Chinese,Beijing,Yes
SSCD_229,Graduate,International,Business,Fall,4,33,9,No,"Merit, Alumni, General",Not Eligible,Marketing Analytics,Dr. Andrew Patel,Dr. Vanessa Cole,1998-02-09,27,984-90-6179,French,Marseille,Yes
SSCD_965,Undergraduate,International,General,Fall,5,120,15,No,"Merit, General",Not Eligible,"Community Development, Education Systems, Public Policy",Dr. Ava Greene,Quinn Harper,2004-11-07,21,,Indian,Chennai,Yes
SSCD_470,Undergraduate,Domestic,Engineering,Spring,3,120,12,,"Athlete, In-State, General",State Grant,Smart Infrastructure,Dr. Daniel Brooks,Taylor Johnson,2004-10-19,21,773-84-9565,American,Texas,Yes
SSCD_270,Undergraduate,International,Engineering,Fall,8,120,12,No,"Alumni, General",Not Eligible,Robotics,Dr. Rohan Mehta,Taylor Johnson,2006-01-24,19,309-48-4460,Chinese,Shenzhen,Yes
SSCD_522,Undergraduate,Domestic,General,Fall,3,120,9,,"In-State, General",Institutional Grant,Social Justice,,Riley Bennett,2008-03-24,17,,American,Texas,No
SSCD_156,Graduate,Domestic,Data Science,Fall,4,36,12,,"Merit, In-State, General","Pell Grant, In-State Grant",Big Data Analytics,Dr. Jacob Stein,Dr. Marcus Lin,2001-07-01,24,737-73-8242,American,Texas,Yes
SSCD_780,Undergraduate,Domestic,General,Fall,1,120,15,,General,,Community Development,,Riley Bennett,2007-07-19,18,,American,Florida,No
SSCD_801,Graduate,Domestic,Business,Spring,1,33,9,,"In-State, General",In-State Grant,Supply Chain,Dr. Victor Nguyen,Dr. Vanessa Cole,1998-05-01,27,,American,Texas,No
SSCD_046,Undergraduate,Domestic,General,Fall,1,120,9,,"Alumni, In-State, General",Pell Grant,"Community Development, Social Justice, Interdisciplinary Research",,Quinn Harper,2007-08-16,18,,American,Texas,Yes
SSCD_906,Undergraduate,Domestic,Data Science,Spring,3,120,9,,"In-State, General",,"Statistical Learning, Healthcare Analytics, MLOps","Dr. Benjamin Ortiz, Dr. Elena Petrova, Dr. Grace Kim",Jordan Nguyen,2006-11-21,19,208-90-5889,American,Texas,Yes
SSCD_919,Graduate,International,Computer Science,Fall,3,33,9,No,General,Not Eligible,"Artificial Intelligence, Machine Learning, Cybersecurity","Dr. Maya Iyer, Dr. Ethan Park, Dr. Sofia Alvarez",Dr. Nisha Verma,2000-09-28,25,496-62-6543,Chinese,Beijing,Yes
SSCD_284,Graduate,Domestic,Data Science,Fall,1,36,9,,"In-State, General",,"Statistical Learning, Predictive Modeling","Dr. Benjamin Ortiz, Dr. Aisha Rahman",Dr. Priyanka Shah,1999-03-04,26,646-41-3677,American,Texas,Yes
SSCD_818,Undergraduate,International,Engineering,Fall,8,120,12,No,General,Not Eligible,Embedded Systems,Dr. Miguel Santos,Casey Alvarez,2006-10-21,19,582-13-6374,Indian,Hyderabad,Yes
SSCD_061,Graduate,Domestic,Engineering,Fall,3,36,9,,"In-State, General",,Robotics,Dr. Rohan Mehta,Dr. Omar Farouk,2002-06-18,23,976-62-1715,American,Texas,Yes
SSCD_530,Undergraduate,International,Arts,Fall,8,120,12,No,General,Not Eligible,Cultural Studies,,Avery Thompson,2005-04-03,20,493-71-2747,Indian,Chennai,Yes
SSCD_344,Undergraduate,Domestic,Arts,Fall,8,120,9,,General,,Cultural Studies,,Avery Thompson,2005-10-21,20,830-49-7537,American,Georgia,Yes
SSCD_788,Graduate,International,Business,Spring,3,33,9,No,General,Not Eligible,Supply Chain,Dr. Victor Nguyen,Dr. Rakesh Iyer,2002-12-22,23,,German,Munich,No
SSCD_957,Undergraduate,Domestic,Data Science,Fall,2,120,12,,General,,"Financial Analytics, MLOps, Big Data Analytics","Dr. Omar Hassan, Dr. Grace Kim, Dr. Jacob Stein",Samantha Reed,2008-11-14,17,,American,Ohio,No
SSCD_162,Undergraduate,Domestic,Engineering,Fall,8,120,6,,"In-State, General",In-State Grant,"Embedded Systems, Smart Infrastructure, IoT Systems","Dr. Miguel Santos, Dr. Daniel Brooks, Dr. Keira Johnson",Casey Alvarez,2006-09-18,19,435-37-8449,American,Texas,Yes
SSCD_928,Undergraduate,International,Business,Spring,6,120,12,No,General,Not Eligible,Entrepreneurship,Dr. Isabella Rossi,Morgan Ellis,2004-11-30,21,386-14-7070,Bangladeshi,Dhaka,Yes
SSCD_959,Undergraduate,Domestic,Business,Spring,2,120,9,,"Veteran, In-State, General","Direct Unsubsidized Loan, Institutional Grant, State Grant, In-State Grant","Marketing Analytics, Corporate Strategy, Supply Chain","Dr. Andrew Patel, Dr. Samuel Reed, Dr. Victor Nguyen",Morgan Ellis,2008-09-01,17,,American,Texas,No
SSCD_537,Graduate,Domestic,Business,Spring,2,33,9,,"In-State, General",,Corporate Strategy,Dr. Samuel Reed,Dr. Vanessa Cole,1999-03-16,26,,American,Texas,No
SSCD_187,Undergraduate,International,Arts,Spring,7,120,15,No,General,Not Eligible,Visual Design,,Avery Thompson,2006-04-13,19,,Indian,Chennai,No
SSCD_901,Undergraduate,Domestic,General,Fall,2,120,15,,"Athlete, In-State, General","Direct Unsubsidized Loan, In-State Grant","Interdisciplinary Research, Social Justice, Environmental Studies",,Riley Bennett,2005-09-27,20,210-84-1420,American,Texas,Yes
SSCD_876,Graduate,International,Computer Science,Fall,4,33,6,Yes,General,Not Eligible,"Blockchain, Machine Learning","Dr. Noah Williams, Dr. Ethan Park",Dr. Nisha Verma,2002-10-25,23,,Indian,Hyderabad,No
SSCD_160,Graduate,Domestic,Arts,Spring,1,33,9,,General,,"Art Therapy, Visual Design, Digital Media",Dr. Yuna Sato,Dr. Yvette Brown,1996-04-06,29,482-30-9837,American,Ohio,Yes
SSCD_721,Undergraduate,International,Business,Fall,5,120,12,No,"Athlete, General",Not Eligible,Corporate Strategy,Dr. Samuel Reed,Morgan Ellis,2006-06-20,19,362-35-3842,Chinese,Guangzhou,Yes
SSCD_133,Undergraduate,Domestic,Engineering,Fall,7,120,9,,General,,IoT Systems,Dr. Keira Johnson,Taylor Johnson,2004-08-17,21,581-54-7690,American,California,Yes
SSCD_962,Undergraduate,Domestic,Business,Fall,1,120,15,,"Athlete, Alumni, Veteran, In-State, General","Direct Unsubsidized Loan, State Grant, Work Study, In-State Grant",FinTech,Dr. Natalie Cooper,Chris Dawson,2007-01-13,18,,American,Texas,No
SSCD_790,Graduate,Domestic,Data Science,Spring,3,36,9,,General,,Financial Analytics,Dr. Omar Hassan,Dr. Priyanka Shah,2002-09-27,23,859-45-5012,American,Georgia,Yes
SSCD_351,Undergraduate,Domestic,Arts,Spring,2,120,9,,"In-State, General",,"Visual Design, Film Studies, Cultural Studies",Dr. Leila Haddad,Jamie Kim,2008-06-05,17,,American,Texas,No
SSCD_960,Undergraduate,Domestic,Arts,Fall,8,120,9,,General,,Visual Design,,Jamie Kim,2004-06-02,21,723-35-3504,American,Georgia,Yes
SSCD_336,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,"Cloud Computing, Human-Computer Interaction","Dr. Liam Chen, Dr. Priya Nandakumar",Dr. Daniel Cho,1996-02-14,29,,Indian,Hyderabad,Yes
SSCD_661,Graduate,Domestic,General,Fall,1,36,9,,"Alumni, In-State, General","Direct Unsubsidized Loan, Institutional Grant, Pell Grant","Education Systems, Public Policy, Community Development",Dr. Ava Greene,Dr. Samuel Price,1999-07-15,26,205-11-5658,American,Texas,Yes
SSCD_211,Graduate,International,Computer Science,Fall,3,33,9,No,"Athlete, General",Not Eligible,"Artificial Intelligence, Cybersecurity, Cloud Computing","Dr. Maya Iyer, Dr. Sofia Alvarez, Dr. Liam Chen",Dr. Daniel Cho,2002-01-09,23,274-32-2293,Chinese,Beijing,Yes
SSCD_056,Undergraduate,Domestic,Data Science,Fall,8,120,9,,General,,"Big Data Analytics, Statistical Learning","Dr. Jacob Stein, Dr. Benjamin Ortiz",Samantha Reed,2008-11-04,17,,American,Colorado,No
SSCD_992,Undergraduate,International,Engineering,Fall,3,120,12,No,General,Not Eligible,Smart Infrastructure,Dr. Daniel Brooks,Taylor Johnson,2004-01-18,21,,Nigerian,Kano,Yes
SSCD_082,Undergraduate,Domestic,Engineering,Fall,2,120,12,,General,,Biomedical Engineering,Dr. Fatima Ali,Casey Alvarez,2007-07-20,18,,American,New York,No
SSCD_742,Graduate,International,Computer Science,Fall,3,33,9,No,"Merit, General",Not Eligible,Cloud Computing,Dr. Liam Chen,Dr. Nisha Verma,1997-05-07,28,,Indian,Hyderabad,Yes
SSCD_511,Undergraduate,Domestic,Engineering,Fall,4,120,9,,"In-State, General",,Smart Infrastructure,Dr. Daniel Brooks,Taylor Johnson,2005-01-26,20,641-42-1188,American,Texas,Yes
SSCD_640,Undergraduate,Domestic,General,Fall,6,120,15,,"Veteran, In-State, General","Work Study, Pell Grant, In-State Grant",Interdisciplinary Research,,Quinn Harper,2004-10-26,21,868-69-7209,American,Texas,Yes
SSCD_377,Graduate,International,Business,Spring,4,33,9,No,General,Not Eligible,Supply Chain,Dr. Victor Nguyen,Dr. Rakesh Iyer,1998-09-21,27,,Indian,Hyderabad,Yes
SSCD_302,Undergraduate,International,Engineering,Spring,6,120,12,No,General,Not Eligible,Renewable Energy,Dr. Hannah Fischer,Taylor Johnson,2008-08-19,17,,Mexican,Guadalajara,No
SSCD_315,Undergraduate,Domestic,General,Fall,8,120,12,,"Veteran, In-State, General",Direct Subsidized Loan,Education Systems,,Riley Bennett,2004-12-27,21,172-90-1964,American,Texas,Yes
SSCD_912,Undergraduate,Domestic,Data Science,Fall,3,120,9,,"In-State, General",,"Statistical Learning, Healthcare Analytics","Dr. Benjamin Ortiz, Dr. Elena Petrova",Samantha Reed,2005-12-14,20,896-30-6096,American,Texas,Yes
SSCD_663,Undergraduate,International,Business,Fall,1,120,15,No,General,Not Eligible,Entrepreneurship,Dr. Isabella Rossi,Chris Dawson,2005-10-13,20,953-72-7686,Indian,Bangalore,Yes
SSCD_454,Graduate,Domestic,Engineering,Fall,3,36,9,,General,,Embedded Systems,Dr. Miguel Santos,Dr. Omar Farouk,2003-07-28,22,872-13-5051,American,Florida,Yes
SSCD_553,Undergraduate,International,Engineering,Fall,7,120,12,No,General,Not Eligible,"Biomedical Engineering, Embedded Systems","Dr. Fatima Ali, Dr. Miguel Santos",Casey Alvarez,2006-08-09,19,524-44-4531,Indian,Hyderabad,Yes
SSCD_677,Graduate,International,Computer Science,Fall,2,33,9,No,"Alumni, General",Not Eligible,Cybersecurity,Dr. Sofia Alvarez,Dr. Daniel Cho,1996-08-20,29,,Nepalese,Kathmandu,Yes
SSCD_811,Graduate,International,Data Science,Spring,4,36,6,Yes,General,Not Eligible,Statistical Learning,Dr. Benjamin Ortiz,Dr. Priyanka Shah,2003-05-02,22,,Indian,Chennai,Yes
SSCD_762,Graduate,International,Business,Fall,1,33,9,No,General,Not Eligible,Financial Risk,Dr. Chloe Martin,Dr. Rakesh Iyer,2003-01-21,22,735-42-3240,Indian,Kolkata,Yes
SSCD_341,Undergraduate,International,Engineering,Fall,2,120,15,No,General,Not Eligible,Embedded Systems,Dr. Miguel Santos,Casey Alvarez,2008-02-15,17,,Chinese,Shanghai,Yes
SSCD_150,Undergraduate,International,General,Fall,7,120,12,No,"Athlete, General",Not Eligible,Education Systems,,Quinn Harper,2007-08-31,18,,Indian,Kolkata,No
SSCD_945,Graduate,International,Computer Science,Fall,1,33,9,No,"Alumni, General",Not Eligible,Blockchain,Dr. Noah Williams,Dr. Daniel Cho,2004-01-01,22,228-82-4362,Indian,Hyderabad,Yes
SSCD_891,Undergraduate,Domestic,Data Science,Fall,1,120,9,,"In-State, General",,Predictive Modeling,Dr. Aisha Rahman,Jordan Nguyen,2008-09-08,17,,American,Texas,No
SSCD_199,Graduate,Domestic,Business,Spring,3,33,9,,"In-State, General",,FinTech,Dr. Natalie Cooper,Dr. Vanessa Cole,1998-08-31,27,330-92-3441,American,Texas,Yes
SSCD_037,Undergraduate,Domestic,Engineering,Spring,8,120,9,,"In-State, General",,"Biomedical Engineering, Embedded Systems","Dr. Fatima Ali, Dr. Miguel Santos",Taylor Johnson,2005-06-09,20,423-25-9779,American,Texas,Yes
SSCD_078,Graduate,International,Data Science,Fall,2,36,9,No,General,Not Eligible,"Financial Analytics, Healthcare Analytics, Predictive Modeling","Dr. Omar Hassan, Dr. Elena Petrova, Dr. Aisha Rahman",Dr. Marcus Lin,2002-02-05,23,,Indian,Hyderabad,No
SSCD_438,Undergraduate,International,Business,Spring,8,120,12,No,General,Not Eligible,"Financial Risk, Supply Chain","Dr. Chloe Martin, Dr. Victor Nguyen",Morgan Ellis,2004-04-14,21,,Indian,Hyderabad,Yes
SSCD_190,Graduate,International,Computer Science,Fall,2,33,9,No,General,Not Eligible,Human-Computer Interaction,Dr. Priya Nandakumar,Dr. Daniel Cho,1997-10-28,28,201-99-2874,Indian,Hyderabad,Yes
SSCD_375,Graduate,Domestic,General,Fall,4,36,6,,General,,Social Justice,,Dr. Samuel Price,2001-11-29,24,919-23-5073,American,North Carolina,Yes
SSCD_601,Undergraduate,International,General,Fall,1,120,12,No,General,Not Eligible,Environmental Studies,,Riley Bennett,2007-05-14,18,,Indian,Hyderabad,No
SSCD_886,Graduate,Domestic,Arts,Fall,2,33,9,,"In-State, General",,Art Therapy,,Dr. Leila Haddad,1999-02-19,26,674-11-2832,American,Texas,Yes
SSCD_544,Undergraduate,Domestic,Engineering,Fall,8,120,9,,"In-State, General","Pell Grant, In-State Grant","Embedded Systems, Biomedical Engineering, Renewable Energy","Dr. Miguel Santos, Dr. Fatima Ali, Dr. Hannah Fischer",Casey Alvarez,2005-02-16,20,412-82-1986,American,Texas,Yes
SSCD_736,Undergraduate,International,Business,Spring,1,120,12,No,General,Not Eligible,Corporate Strategy,Dr. Samuel Reed,Chris Dawson,2007-01-23,18,,Indian,Hyderabad,No
SSCD_730,Undergraduate,Domestic,Business,Fall,4,120,15,,"In-State, General",,"Marketing Analytics, Entrepreneurship, Financial Risk","Dr. Andrew Patel, Dr. Isabella Rossi, Dr. Chloe Martin",Chris Dawson,2004-06-08,21,,American,Texas,No
SSCD_779,Undergraduate,Domestic,Engineering,Spring,7,120,9,,"In-State, General",In-State Grant,Renewable Energy,Dr. Hannah Fischer,Taylor Johnson,2007-03-23,18,,American,Texas,No
SSCD_803,Undergraduate,International,General,Spring,4,120,12,No,General,Not Eligible,Interdisciplinary Research,,Quinn Harper,2005-01-03,21,324-91-4115,Indian,Pune,Yes
SSCD_921,Graduate,Domestic,Data Science,Fall,4,36,9,,General,,"Big Data Analytics, Predictive Modeling, MLOps","Dr. Jacob Stein, Dr. Aisha Rahman, Dr. Grace Kim",Dr. Marcus Lin,1998-02-04,27,706-98-4978,American,Ohio,Yes
SSCD_430,Undergraduate,International,Data Science,Fall,4,120,12,No,"Alumni, General",Not Eligible,Big Data Analytics,Dr. Jacob Stein,Jordan Nguyen,2008-10-19,17,,Chinese,Shenzhen,No
SSCD_164,Undergraduate,Domestic,Data Science,Fall,3,120,12,,"In-State, General",In-State Grant,"Financial Analytics, Healthcare Analytics, Statistical Learning","Dr. Omar Hassan, Dr. Elena Petrova, Dr. Benjamin Ortiz",Samantha Reed,2006-06-23,19,565-21-6153,American,Texas,Yes
SSCD_367,Undergraduate,International,Engineering,Fall,1,120,12,No,General,Not Eligible,"Smart Infrastructure, Renewable Energy, Biomedical Engineering","Dr. Daniel Brooks, Dr. Hannah Fischer, Dr. Fatima Ali",Casey Alvarez,2007-10-01,18,,Indian,Hyderabad,No
SSCD_881,Graduate,Domestic,Engineering,Spring,3,36,9,,"In-State, General",,"Biomedical Engineering, Smart Infrastructure, Embedded Systems","Dr. Fatima Ali, Dr. Daniel Brooks, Dr. Miguel Santos",Dr. Omar Farouk,1999-11-13,26,548-76-8397,American,Texas,Yes
SSCD_226,Graduate,International,Computer Science,Spring,2,33,9,No,General,Not Eligible,Machine Learning,Dr. Ethan Park,Dr. Nisha Verma,1997-06-30,28,653-42-3858,Indian,Pune,Yes
SSCD_896,Undergraduate,Domestic,General,Spring,5,120,12,,"Veteran, In-State, General","Direct Unsubsidized Loan, State Grant",Education Systems,,Quinn Harper,2008-07-14,17,,American,Texas,No
SSCD_532,Undergraduate,International,Arts,Spring,1,120,12,No,"Athlete, General",Not Eligible,Visual Design,,Avery Thompson,2007-02-21,18,,Indian,Hyderabad,No
SSCD_253,Graduate,Domestic,General,Fall,1,36,9,,"Veteran, In-State, General",Pell Grant,"Education Systems, Social Justice, Environmental Studies",,Dr. Ava Greene,1996-05-18,29,223-41-4681,American,Texas,Yes
SSCD_303,Undergraduate,Domestic,Data Science,Spring,4,120,9,,"In-State, General",In-State Grant,"Statistical Learning, Healthcare Analytics","Dr. Benjamin Ortiz, Dr. Elena Petrova",Jordan Nguyen,2005-11-12,20,723-91-3803,American,Texas,Yes
SSCD_105,Undergraduate,Domestic,Data Science,Fall,1,120,12,,"In-State, General",,"Big Data Analytics, Healthcare Analytics","Dr. Jacob Stein, Dr. Elena Petrova",Samantha Reed,2006-07-18,19,834-53-4335,American,Texas,Yes
SSCD_184,Undergraduate,Domestic,Data Science,Spring,7,120,9,,General,,"Financial Analytics, MLOps, Statistical Learning","Dr. Omar Hassan, Dr. Grace Kim, Dr. Benjamin Ortiz",Samantha Reed,2006-07-06,19,126-21-4750,American,Arizona,Yes
SSCD_785,Graduate,International,Computer Science,Fall,1,33,9,No,"Athlete, General",Not Eligible,Human-Computer Interaction,Dr. Priya Nandakumar,Dr. Daniel Cho,2000-10-16,25,714-49-6761,Chinese,Shenzhen,Yes
SSCD_263,Graduate,International,Data Science,Fall,4,36,6,Yes,General,Not Eligible,"Financial Analytics, Statistical Learning, MLOps","Dr. Omar Hassan, Dr. Benjamin Ortiz, Dr. Grace Kim",Dr. Marcus Lin,1999-06-06,26,,German,Munich,No
SSCD_120,Undergraduate,Domestic,Business,Fall,3,120,12,,"Alumni, In-State, General","State Grant, Direct Unsubsidized Loan, Work Study",Marketing Analytics,Dr. Andrew Patel,Chris Dawson,2006-10-29,19,434-53-7211,American,Texas,Yes
SSCD_038,Undergraduate,Domestic,Arts,Fall,7,120,9,,"Merit, In-State, General","Direct Subsidized Loan, In-State Grant","Art Therapy, Film Studies, Visual Design",Dr. Leila Haddad,Avery Thompson,2006-06-19,19,211-86-8119,American,Texas,Yes
SSCD_041,Undergraduate,Domestic,Arts,Fall,3,120,9,,"In-State, General",In-State Grant,Digital Media,Dr. Yuna Sato,Jamie Kim,2008-07-11,17,,American,Texas,No
SSCD_711,Undergraduate,International,Arts,Fall,1,120,12,No,General,Not Eligible,Creative Writing,Dr. Marcus Thompson,Avery Thompson,2006-11-12,19,,Indian,Hyderabad,Yes
SSCD_820,Undergraduate,Domestic,Data Science,Fall,2,120,15,,General,,Healthcare Analytics,Dr. Elena Petrova,Samantha Reed,2007-03-02,18,,American,New York,Yes
SSCD_097,Undergraduate,International,Engineering,Fall,6,120,12,No,"Merit, General",Not Eligible,Smart Infrastructure,Dr. Daniel Brooks,Casey Alvarez,2004-11-14,21,,Chinese,Shenzhen,Yes
SSCD_363,Undergraduate,Domestic,Data Science,Spring,6,120,12,,General,,"MLOps, Predictive Modeling","Dr. Grace Kim, Dr. Aisha Rahman",Jordan Nguyen,2008-09-12,17,,American,North Carolina,No
SSCD_323,Graduate,International,Data Science,Spring,2,36,9,No,"Merit, General",Not Eligible,"Healthcare Analytics, Statistical Learning","Dr. Elena Petrova, Dr. Benjamin Ortiz",Dr. Marcus Lin,2000-09-03,25,,Indian,Hyderabad,Yes
SSCD_307,Graduate,International,Data Science,Spring,1,36,9,No,General,Not Eligible,Financial Analytics,Dr. Omar Hassan,Dr. Priyanka Shah,2000-08-22,25,,Indian,Hyderabad,Yes
